"Activity Date","Process Date","Settle Date","Instrument","Description","Trans Code","Quantity","Price","Amount"
"6/2/2021","6/2/2021","6/4/2021","DAL","Delta Air Lines
CUSIP: 247361702","Buy","0.183662","$47.80","($8.78)"
"6/2/2021","6/2/2021","6/4/2021","GOOGL","Alphabet Class A
CUSIP: 02079K305","Buy","0.084339","$2,371.37","($200.00)"
"6/2/2021","6/2/2021","6/4/2021","ARKK","ARK Innovation ETF
CUSIP: 00214Q104","Buy","1.804321","$110.84","($200.00)"
"6/2/2021","6/2/2021","6/2/2021","","ACH Deposit","ACH","","","$1,000.00"
"6/2/2021","6/2/2021","6/4/2021","NIO","NIO
CUSIP: 62914V106","Buy","5.997919","$41.24","($247.35)"
"6/2/2021","6/2/2021","6/4/2021","NIO","NIO
CUSIP: 62914V106","Buy","0.064281","$41.22","($2.65)"
"6/2/2021","6/2/2021","6/4/2021","GME","GameStop
CUSIP: 36467W109","Sell","1","$270.35","$270.35"
"5/28/2021","5/28/2021","6/2/2021","GE","GE
CUSIP: 369604103","Buy","13.997229","$14.15","($198.03)"
"5/28/2021","5/28/2021","6/2/2021","GE","GE
CUSIP: 369604103","Buy","0.139271","$14.14","($1.97)"
"5/28/2021","5/28/2021","6/2/2021","AAPL","Apple
CUSIP: 037833100","Buy","3.200896","$124.96","($400.00)"
"5/28/2021","5/28/2021","6/2/2021","NIO","NIO
CUSIP: 62914V106","Buy","4.999568","$39.36","($196.78)"
"5/28/2021","5/28/2021","6/2/2021","NIO","NIO
CUSIP: 62914V106","Buy","0.081946","$39.36","($3.22)"
"5/28/2021","5/28/2021","6/2/2021","BA","Boeing
CUSIP: 097023105","Buy","0.808309","$247.42","($199.99)"
"5/28/2021","5/28/2021","6/2/2021","BA","Boeing
CUSIP: 097023105","Buy","0.00004","$247.42","($0.01)"
"5/28/2021","5/28/2021","5/28/2021","","ACH Deposit","ACH","","","$1,000.00"
"5/26/2021","5/26/2021","5/28/2021","FAST","Fastenal
CUSIP: 311900104
Bulk Equity Order Allocation Execution","Buy","0.022291","$52.94","($1.18)"
"5/25/2021","5/25/2021","5/25/2021","FAST","Cash Div: R/D 2021-04-26 P/D 2021-05-25 - 4.206665 shares at 0.28","CDIV","","","$1.18"
"5/17/2021","5/17/2021","5/19/2021","AAPL","Apple
CUSIP: 037833100","Buy","1.588448","$125.91","($200.00)"
"5/17/2021","5/17/2021","5/19/2021","SPCE","Virgin Galactic Holdings
CUSIP: 92766K106","Buy","22.993483","$16.88","($388.13)"
"5/17/2021","5/17/2021","5/19/2021","SPCE","Virgin Galactic Holdings
CUSIP: 92766K106","Buy","0.703703","$16.88","($11.87)"
"5/17/2021","5/17/2021","5/17/2021","","ACH Deposit","ACH","","","$500.00"
"5/14/2021","5/14/2021","5/18/2021","AAPL","Apple
CUSIP: 037833100
Bulk Equity Order Allocation Execution","Buy","0.033006","$126.34","($4.17)"
"5/13/2021","5/13/2021","5/13/2021","AAPL","Cash Div: R/D 2021-05-10 P/D 2021-05-13 - 18.951777 shares at 0.22","CDIV","","","$4.17"
"5/12/2021","5/12/2021","5/14/2021","NCLH","Norwegian Cruise Line
CUSIP: G66721104","Buy","3","$26.71","($80.12)"
"5/12/2021","5/12/2021","5/14/2021","NCLH","Norwegian Cruise Line
CUSIP: G66721104","Buy","0.744617","$26.70","($19.88)"
"5/12/2021","5/12/2021","5/14/2021","TSLA","Tesla
CUSIP: 88160R101","Buy","0.166227","$601.58","($100.00)"
"5/12/2021","5/12/2021","5/14/2021","CRM","Salesforce
CUSIP: 79466L302","Buy","0.47579","$210.18","($100.00)"
"5/12/2021","5/12/2021","5/14/2021","AAPL","Apple
CUSIP: 037833100","Buy","1.624233","$123.12","($199.98)"
"5/12/2021","5/12/2021","5/14/2021","AAPL","Apple
CUSIP: 037833100","Buy","0.000162","$123.12","($0.02)"
"5/12/2021","5/12/2021","5/14/2021","GOOGL","Alphabet Class A
CUSIP: 02079K305","Buy","0.135593","$2,212.49","($300.00)"
"5/12/2021","5/12/2021","5/12/2021","","ACH Deposit","ACH","","","$1,000.00"
"5/11/2021","5/11/2021","5/13/2021","TSLA","Tesla
CUSIP: 88160R101","Buy","0.2929","$602.56","($176.49)"
"5/11/2021","5/11/2021","5/13/2021","TSLA","Tesla
CUSIP: 88160R101","Buy","0.039065","$601.88","($23.51)"
"5/11/2021","5/11/2021","5/13/2021","NIO","NIO
CUSIP: 62914V106","Buy","6","$32.90","($197.40)"
"5/11/2021","5/11/2021","5/13/2021","NIO","NIO
CUSIP: 62914V106","Buy","0.001823","$32.90","($0.06)"
"5/11/2021","5/11/2021","5/13/2021","NIO","NIO
CUSIP: 62914V106","Buy","0.07718","$32.91","($2.54)"
"5/11/2021","5/11/2021","5/13/2021","BA","Boeing
CUSIP: 097023105","Buy","0.874737","$228.64","($200.00)"
"5/11/2021","5/11/2021","5/13/2021","TSLA","Tesla
CUSIP: 88160R101","Buy","0.329744","$606.50","($199.99)"
"5/11/2021","5/11/2021","5/13/2021","TSLA","Tesla
CUSIP: 88160R101","Buy","0.000016","$606.50","($0.01)"
"5/11/2021","5/11/2021","5/11/2021","","ACH Deposit","ACH","","","$1,000.00"
"4/21/2021","4/21/2021","4/23/2021","SPCE","Virgin Galactic Holdings
CUSIP: 92766K106","Buy","10.997696","$21.71","($238.76)"
"4/21/2021","4/21/2021","4/23/2021","SPCE","Virgin Galactic Holdings
CUSIP: 92766K106","Buy","0.05736","$21.70","($1.24)"
"4/21/2021","4/21/2021","4/23/2021","CRSR","Corsair Gaming
CUSIP: 22041X102","Sell","7.267192","$32.99","$239.74"
"4/5/2021","4/5/2021","4/7/2021","KO","Coca-Cola
CUSIP: 191216100
Bulk Equity Order Allocation Execution","Buy","0.303343","$52.35","($15.88)"
"4/1/2021","4/1/2021","4/1/2021","KO","Cash Div: R/D 2021-03-15 P/D 2021-04-01 - 37.815559 shares at 0.42","CDIV","","","$15.88"
"3/19/2021","3/19/2021","3/23/2021","SPCE","Virgin Galactic Holdings
CUSIP: 92766K106","Buy","15.642108","$31.65","($495.07)"
"3/19/2021","3/19/2021","3/23/2021","SPCE","Virgin Galactic Holdings
CUSIP: 92766K106","Buy","0.155766","$31.65","($4.93)"
"3/19/2021","3/19/2021","3/19/2021","","ACH Deposit","ACH","","","$500.00"
"3/18/2021","3/18/2021","3/22/2021","AMZN","Amazon
CUSIP: 023135106","Buy","0.081925","$3,051.54","($250.00)"
"3/18/2021","3/18/2021","3/22/2021","AAPL","Apple
CUSIP: 037833100","Buy","1.999917","$121.38","($242.75)"
"3/18/2021","3/18/2021","3/22/2021","AAPL","Apple
CUSIP: 037833100","Buy","0.059732","$121.38","($7.25)"
"3/18/2021","3/18/2021","3/18/2021","","ACH Deposit","ACH","","","$500.00"
"3/8/2021","3/8/2021","3/10/2021","AMZN","Amazon
CUSIP: 023135106","Buy","0.098996","$3,030.40","($300.00)"
"3/8/2021","3/8/2021","3/10/2021","SPCE","Virgin Galactic Holdings
CUSIP: 92766K106","Buy","6.996349","$27.39","($191.63)"
"3/8/2021","3/8/2021","3/10/2021","SPCE","Virgin Galactic Holdings
CUSIP: 92766K106","Buy","0.305936","$27.38","($8.37)"
"3/8/2021","3/8/2021","3/10/2021","ARKK","ARK Innovation ETF
CUSIP: 00214Q104","Buy","2.615062","$114.72","($300.00)"
"3/8/2021","3/8/2021","3/10/2021","AAPL","Apple
CUSIP: 037833100","Buy","1.678415","$119.13","($199.95)"
"3/8/2021","3/8/2021","3/10/2021","AAPL","Apple
CUSIP: 037833100","Buy","0.000419","$119.13","($0.05)"
"3/8/2021","3/8/2021","3/8/2021","","ACH Deposit","ACH","","","$1,000.00"
"3/5/2021","3/5/2021","3/9/2021","SPCE","Virgin Galactic Holdings
CUSIP: 92766K106","Buy","10.649627","$28.17","($300.00)"
"3/5/2021","3/5/2021","3/9/2021","AMZN","Amazon
CUSIP: 023135106","Buy","0.067163","$2,977.82","($200.00)"
"3/5/2021","3/5/2021","3/9/2021","TSLA","Tesla
CUSIP: 88160R101","Buy","0.331754","$602.86","($200.00)"
"3/5/2021","3/5/2021","3/9/2021","AAPL","Apple
CUSIP: 037833100","Buy","2.496047","$120.19","($300.00)"
"3/5/2021","3/5/2021","3/5/2021","","ACH Deposit","ACH","","","$1,000.00"
"2/22/2021","2/22/2021","2/24/2021","AMZN","Amazon
CUSIP: 023135106","Buy","0.15543","$3,216.86","($500.00)"
"2/22/2021","2/22/2021","2/22/2021","","ACH Deposit","ACH","","","$500.00"
"2/12/2021","2/12/2021","2/17/2021","AAPL","Apple
CUSIP: 037833100
Bulk Equity Order Allocation Execution","Buy","0.014894","$134.28","($2.00)"
"2/11/2021","2/11/2021","2/11/2021","AAPL","Cash Div: R/D 2021-02-08 P/D 2021-02-11 - 9.767396 shares at 0.205","CDIV","","","$2.00"
"2/10/2021","2/10/2021","2/12/2021","ARKK","ARK Innovation ETF
CUSIP: 00214Q104","Buy","0.634799","$157.52","($99.99)"
"2/10/2021","2/10/2021","2/12/2021","ARKK","ARK Innovation ETF
CUSIP: 00214Q104","Buy","0.000063","$157.52","($0.01)"
"2/10/2021","2/10/2021","2/12/2021","SNDL","Sundial Growers
CUSIP: 86730L109","Buy","43","$2.30","($98.85)"
"2/10/2021","2/10/2021","2/12/2021","SNDL","Sundial Growers
CUSIP: 86730L109","Buy","0.117447","$2.30","($0.27)"
"2/10/2021","2/10/2021","2/12/2021","SNDL","Sundial Growers
CUSIP: 86730L109","Buy","0.383947","$2.30","($0.88)"
"2/10/2021","2/10/2021","2/12/2021","VFF","Village Farms International
CUSIP: 92707Y108","Buy","5","$19.82","($99.13)"
"2/10/2021","2/10/2021","2/12/2021","VFF","Village Farms International
CUSIP: 92707Y108","Buy","0.010088","$19.82","($0.20)"
"2/10/2021","2/10/2021","2/12/2021","VFF","Village Farms International
CUSIP: 92707Y108","Buy","0.033979","$19.86","($0.67)"
"2/10/2021","2/10/2021","2/12/2021","FAST","Fastenal
CUSIP: 311900104","Buy","1","$47.55","($47.55)"
"2/10/2021","2/10/2021","2/12/2021","FAST","Fastenal
CUSIP: 311900104","Buy","1","$47.54","($47.54)"
"2/10/2021","2/10/2021","2/12/2021","FAST","Fastenal
CUSIP: 311900104","Buy","0.001893","$47.54","($0.09)"
"2/10/2021","2/10/2021","2/12/2021","FAST","Fastenal
CUSIP: 311900104","Buy","2","$47.54","($95.08)"
"2/10/2021","2/10/2021","2/12/2021","FAST","Fastenal
CUSIP: 311900104","Buy","0.204772","$47.56","($9.74)"
"2/10/2021","2/10/2021","2/10/2021","","ACH Deposit","ACH","","","$500.00"
"2/9/2021","2/9/2021","2/11/2021","ARKK","ARK Innovation ETF
CUSIP: 00214Q104","Buy","1.932802","$155.04","($299.65)"
"2/9/2021","2/9/2021","2/11/2021","ARKK","ARK Innovation ETF
CUSIP: 00214Q104","Buy","0.002257","$155.04","($0.35)"
"2/9/2021","2/9/2021","2/11/2021","SPOT","Spotify
CUSIP: L8681T102","Sell","0.885516","$333.30","$295.14"
"2/8/2021","2/8/2021","2/10/2021","KO","Coca-Cola
CUSIP: 191216100","Buy","3.999725","$49.54","($198.14)"
"2/8/2021","2/8/2021","2/10/2021","KO","Coca-Cola
CUSIP: 191216100","Buy","0.037549","$49.54","($1.86)"
"2/8/2021","2/8/2021","2/10/2021","AAPL","Apple
CUSIP: 037833100","Buy","1.46859","$136.18","($200.00)"
"2/8/2021","2/8/2021","2/8/2021","","ACH Deposit","ACH","","","$400.00"
"2/5/2021","2/5/2021","2/9/2021","NIO","NIO
CUSIP: 62914V106","Buy","1.409443","$56.76","($80.00)"
"2/5/2021","2/5/2021","2/9/2021","AMC","AMC Entertainment
CUSIP: 00165C104","Sell","10","$7.00","$70.01"
"2/5/2021","2/5/2021","2/9/2021","NIO","NIO
CUSIP: 62914V106","Buy","2.297225","$56.59","($130.00)"
"2/5/2021","2/5/2021","2/9/2021","MIME","Mimecast
CUSIP: G14838109","Buy","2","$42.18","($84.37)"
"2/5/2021","2/5/2021","2/9/2021","MIME","Mimecast
CUSIP: G14838109","Buy","0.37051","$42.18","($15.63)"
"2/5/2021","2/5/2021","2/9/2021","AAPL","Apple
CUSIP: 037833100","Buy","1.466221","$136.39","($199.98)"
"2/5/2021","2/5/2021","2/9/2021","AAPL","Apple
CUSIP: 037833100","Buy","0.000146","$136.39","($0.02)"
"2/5/2021","2/5/2021","2/9/2021","KO","Coca-Cola
CUSIP: 191216100","Buy","7.999565","$49.70","($397.56)"
"2/5/2021","2/5/2021","2/9/2021","KO","Coca-Cola
CUSIP: 191216100","Buy","0.049099","$49.70","($2.44)"
"2/5/2021","2/5/2021","2/9/2021","VSAT","ViaSat
CUSIP: 92552V100","Sell","15","$53.96","$809.38"
"2/5/2021","2/5/2021","2/9/2021","VSAT","ViaSat
CUSIP: 92552V100","Sell","0.655143","$54.00","$35.38"
"2/3/2021","11/11/2021","2/5/2021","CRSR","Corsair Gaming
CUSIP: 22041X102","Buy","0.253384","$41.24","($10.45)"
"2/3/2021","11/11/2021","2/5/2021","CRSR","Corsair Gaming
CUSIP: 22041X102","BCXL","0.253384","$41.36","$10.48"
"2/3/2021","2/3/2021","2/5/2021","SPOT","Spotify
CUSIP: L8681T102","Buy","0.885516","$316.20","($280.00)"
"2/3/2021","2/3/2021","2/3/2021","","ACH Deposit","ACH","","","$200.00"
"2/3/2021","2/3/2021","2/5/2021","AAPL","Apple
CUSIP: 037833100","Buy","2.229072","$134.59","($300.00)"
"2/3/2021","2/3/2021","2/5/2021","CRSR","Corsair Gaming
CUSIP: 22041X102","Buy","7","$41.28","($288.95)"
"2/3/2021","2/3/2021","2/5/2021","CRSR","Corsair Gaming
CUSIP: 22041X102","Buy","0.013808","$41.28","($0.57)"
"2/3/2021","2/3/2021","2/5/2021","CRSR","Corsair Gaming
CUSIP: 22041X102","Buy","0.253384","$41.36","($10.48)"
"2/3/2021","2/3/2021","2/5/2021","GE","GE
CUSIP: 369604103","Sell","60","$11.21","$672.74"
"2/3/2021","2/3/2021","2/5/2021","GE","GE
CUSIP: 369604103","Sell","0.131301","$11.20","$1.47"
"1/29/2021","1/29/2021","2/2/2021","AAPL","Apple
CUSIP: 037833100","Buy","1.5075","$132.67","($200.00)"
"1/29/2021","1/29/2021","2/2/2021","DAL","Delta Air Lines
CUSIP: 247361702","Buy","2","$38.23","($76.46)"
"1/29/2021","1/29/2021","2/2/2021","DAL","Delta Air Lines
CUSIP: 247361702","Buy","0.000261","$38.23","($0.01)"
"1/29/2021","1/29/2021","2/2/2021","DAL","Delta Air Lines
CUSIP: 247361702","Buy","0.615404","$38.24","($23.53)"
"1/29/2021","1/29/2021","2/2/2021","SPCE","Virgin Galactic Holdings
CUSIP: 92766K106","Buy","4.356823","$45.90","($199.97)"
"1/29/2021","1/29/2021","2/2/2021","SPCE","Virgin Galactic Holdings
CUSIP: 92766K106","Buy","0.000653","$45.90","($0.03)"
"1/29/2021","1/29/2021","2/2/2021","KO","Coca-Cola
CUSIP: 191216100","Buy","0.410214","$48.76","($20.00)"
"1/29/2021","1/29/2021","2/2/2021","AMC","AMC Entertainment
CUSIP: 00165C104","Buy","10","$12.53","($125.29)"
"1/29/2021","1/29/2021","2/2/2021","GME","GameStop
CUSIP: 36467W109","Buy","1","$358.87","($358.87)"
"1/29/2021","1/29/2021","1/29/2021","","ACH Deposit","ACH","","","$500.00"
"1/29/2021","1/29/2021","1/29/2021","","ACH Deposit","ACH","","","$500.00"
"1/28/2021","1/28/2021","2/1/2021","AMZN","Amazon
CUSIP: 023135106","Buy","0.030764","$3,250.47","($100.00)"
"1/28/2021","1/28/2021","2/1/2021","SPCE","Virgin Galactic Holdings
CUSIP: 92766K106","Buy","1.989418","$48.18","($95.85)"
"1/28/2021","1/28/2021","2/1/2021","SPCE","Virgin Galactic Holdings
CUSIP: 92766K106","Buy","0.086593","$47.92","($4.15)"
"1/28/2021","1/28/2021","2/1/2021","KO","Coca-Cola
CUSIP: 191216100","Buy","1.999631","$48.82","($97.62)"
"1/28/2021","1/28/2021","2/1/2021","KO","Coca-Cola
CUSIP: 191216100","Buy","0.04876","$48.81","($2.38)"
"1/28/2021","1/28/2021","2/1/2021","AAPL","Apple
CUSIP: 037833100","Buy","1.436007","$139.23","($199.94)"
"1/28/2021","1/28/2021","2/1/2021","AAPL","Apple
CUSIP: 037833100","Buy","0.00043","$139.23","($0.06)"
"1/27/2021","1/27/2021","1/27/2021","","ACH Deposit","ACH","","","$500.00"
"1/27/2021","1/27/2021","1/29/2021","DAL","Delta Air Lines
CUSIP: 247361702","Buy","5","$38.65","($193.25)"
"1/27/2021","1/27/2021","1/29/2021","DAL","Delta Air Lines
CUSIP: 247361702","Buy","0.003363","$38.65","($0.13)"
"1/27/2021","1/27/2021","1/29/2021","DAL","Delta Air Lines
CUSIP: 247361702","Buy","0.171299","$38.68","($6.62)"
"1/27/2021","1/27/2021","1/29/2021","NOK","Nokia
CUSIP: 654902204","Buy","38.962524","$5.07","($197.54)"
"1/27/2021","1/27/2021","1/29/2021","NOK","Nokia
CUSIP: 654902204","Buy","0.486673","$5.06","($2.46)"
"1/27/2021","1/27/2021","1/29/2021","BB","Blackberry
CUSIP: 09228F103","Buy","7.925928","$22.67","($179.68)"
"1/27/2021","1/27/2021","1/29/2021","BB","Blackberry
CUSIP: 09228F103","Buy","0.904719","$22.46","($20.32)"
"1/27/2021","1/27/2021","1/29/2021","BA","Boeing
CUSIP: 097023105","Buy","1.998462","$193.24","($386.18)"
"1/27/2021","1/27/2021","1/29/2021","BA","Boeing
CUSIP: 097023105","Buy","0.071572","$193.09","($13.82)"
"1/27/2021","1/27/2021","1/27/2021","","ACH Deposit","ACH","","","$1,000.00"
"1/26/2021","1/26/2021","1/28/2021","GE","GE
CUSIP: 369604103
Bulk Equity Order Allocation Execution","Buy","0.05","$12.00","($0.60)"
"1/25/2021","11/11/2021","1/27/2021","BB","Blackberry
CUSIP: 09228F103","Buy","0.125222","$19.34","($2.42)"
"1/25/2021","11/11/2021","1/27/2021","BB","Blackberry
CUSIP: 09228F103","BCXL","0.125222","$19.38","$2.43"
"1/25/2021","1/25/2021","1/25/2021","GE","Cash Div: R/D 2020-12-21 P/D 2021-01-25 - 60.081301 shares at 0.01","CDIV","","","$0.60"
"1/25/2021","1/25/2021","1/27/2021","NOK","Nokia
CUSIP: 654902204","Buy","9.989361","$4.70","($46.95)"
"1/25/2021","1/25/2021","1/27/2021","NOK","Nokia
CUSIP: 654902204","Buy","0.649627","$4.70","($3.05)"
"1/25/2021","1/25/2021","1/27/2021","BB","Blackberry
CUSIP: 09228F103","Buy","5","$19.34","($96.70)"
"1/25/2021","1/25/2021","1/27/2021","BB","Blackberry
CUSIP: 09228F103","Buy","0.010341","$19.34","($0.20)"
"1/25/2021","1/25/2021","1/27/2021","BB","Blackberry
CUSIP: 09228F103","Buy","0.125222","$19.38","($2.43)"
"1/25/2021","1/25/2021","1/27/2021","BB","Blackberry
CUSIP: 09228F103","Buy","0.034736","$19.38","($0.67)"
"1/25/2021","1/25/2021","1/27/2021","GM","GM
CUSIP: 37045V100","Buy","6.993473","$53.83","($376.43)"
"1/25/2021","1/25/2021","1/27/2021","GM","GM
CUSIP: 37045V100","Buy","0.4384","$53.78","($23.57)"
"1/25/2021","1/25/2021","1/27/2021","NOK","Nokia
CUSIP: 654902204","Buy","106.609808","$4.69","($500.00)"
"1/25/2021","1/25/2021","1/27/2021","PFE","Pfizer
CUSIP: 717081103","Sell","28.993533","$36.43","$1,056.20"
"1/20/2021","1/20/2021","1/22/2021","VSAT","ViaSat
CUSIP: 92552V100","Buy","0.999485","$38.88","($38.86)"
"1/20/2021","1/20/2021","1/22/2021","VSAT","ViaSat
CUSIP: 92552V100","Buy","0.029468","$38.86","($1.14)"
"1/20/2021","1/20/2021","1/22/2021","BB","Blackberry
CUSIP: 09228F103","Buy","6.987611","$13.44","($93.91)"
"1/20/2021","1/20/2021","1/22/2021","BB","Blackberry
CUSIP: 09228F103","Buy","0.065619","$13.42","($0.88)"
"1/20/2021","1/20/2021","1/22/2021","BB","Blackberry
CUSIP: 09228F103","Buy","0.388723","$13.42","($5.21)"
"1/20/2021","1/20/2021","1/22/2021","AAPL","Apple
CUSIP: 037833100","Buy","1.531393","$130.60","($200.00)"
"1/20/2021","1/20/2021","1/22/2021","MIME","Mimecast
CUSIP: G14838109","Buy","4","$44.52","($178.10)"
"1/20/2021","1/20/2021","1/22/2021","MIME","Mimecast
CUSIP: G14838109","Buy","0.491858","$44.52","($21.90)"
"1/20/2021","1/20/2021","1/22/2021","MIME","Mimecast
CUSIP: G14838109","Buy","0.48582","$44.58","($21.66)"
"1/20/2021","1/20/2021","1/22/2021","MIME","Mimecast
CUSIP: G14838109","Buy","4","$44.58","($178.34)"
"1/20/2021","1/20/2021","1/22/2021","BB","Blackberry
CUSIP: 09228F103","Buy","31.520882","$12.69","($400.00)"
"1/20/2021","1/20/2021","1/22/2021","KO","Coca-Cola
CUSIP: 191216100","Buy","3.999174","$48.46","($193.82)"
"1/20/2021","1/20/2021","1/22/2021","KO","Coca-Cola
CUSIP: 191216100","Buy","0.127541","$48.46","($6.18)"
"1/20/2021","1/20/2021","1/22/2021","NFLX","Netflix
CUSIP: 64110L106","Sell","2","$567.62","$1,135.20"
"1/20/2021","1/20/2021","1/22/2021","NFLX","Netflix
CUSIP: 64110L106","Sell","0.339767","$568.67","$193.22"
"1/19/2021","1/19/2021","1/21/2021","KO","Coca-Cola
CUSIP: 191216100","Buy","5","$48.38","($241.93)"
"1/19/2021","1/19/2021","1/21/2021","KO","Coca-Cola
CUSIP: 191216100","Buy","0.16689","$48.38","($8.07)"
"1/19/2021","1/19/2021","1/21/2021","CCIV","Churchill Capital
CUSIP: 171439102","Sell","14","$17.83","$249.62"
"1/19/2021","1/19/2021","1/21/2021","CCIV","Churchill Capital
CUSIP: 171439102","Sell","0.816211","$17.83","$14.55"
"1/12/2021","1/12/2021","1/12/2021","","ACH Deposit","ACH","","","$300.00"
"1/12/2021","1/12/2021","1/14/2021","MIME","Mimecast
CUSIP: G14838109","Buy","6.74946","$44.45","($300.00)"
"1/12/2021","1/12/2021","1/14/2021","CCIV","Churchill Capital
CUSIP: 171439102","Buy","14.816211","$14.85","($220.00)"
"1/12/2021","1/12/2021","1/14/2021","PLTR","Palantir Technologies
CUSIP: 69608A108","Sell","8","$25.87","$206.96"
"1/12/2021","1/12/2021","1/14/2021","PLTR","Palantir Technologies
CUSIP: 69608A108","Sell","0.05475","$25.86","$1.42"
"1/11/2021","1/11/2021","1/13/2021","KO","Coca-Cola
CUSIP: 191216100","Buy","3.971011","$50.36","($199.98)"
"1/11/2021","1/11/2021","1/13/2021","KO","Coca-Cola
CUSIP: 191216100","Buy","0.000397","$50.36","($0.02)"
"1/11/2021","1/11/2021","1/13/2021","NVDA","NVIDIA
CUSIP: 67066G104","Sell","0.37303","$551.37","$205.68"
"1/8/2021","1/8/2021","1/12/2021","KO","Coca-Cola
CUSIP: 191216100","Buy","0.047828","$49.97","($2.39)"
"1/8/2021","1/8/2021","1/12/2021","KO","Coca-Cola
CUSIP: 191216100","Buy","9.958175","$49.97","($497.61)"
"1/8/2021","1/8/2021","1/8/2021","","ACH Deposit","ACH","","","$500.00"
"1/5/2021","1/5/2021","1/5/2021","","ACH Deposit","ACH","","","$500.00"
"1/5/2021","1/5/2021","1/7/2021","BA","Boeing
CUSIP: 097023105","Buy","2.372355","$210.76","($500.00)"
"12/31/2020","12/31/2020","1/5/2021","GUSH","Direxion Daily S&P Oil & Gas Exp. & Prod. Bull 2X ETF
CUSIP: 25460G500
Bulk Equity Order Allocation Execution","Buy","0.022257","$38.64","($0.86)"
"12/30/2020","12/30/2020","12/30/2020","GUSH","Cash Div: R/D 2020-12-23 P/D 2020-12-30 - 13.062303 shares at 0.06567","CDIV","","","$0.86"
"12/30/2020","12/30/2020","1/4/2021","NVDA","NVIDIA
CUSIP: 67066G104
Bulk Equity Order Allocation Execution","Buy","0.000115","$519.90","($0.06)"
"12/29/2020","12/29/2020","12/29/2020","NVDA","Cash Div: R/D 2020-12-04 P/D 2020-12-29 - 0.372915 shares at 0.16","CDIV","","","$0.06"
"12/29/2020","12/29/2020","12/31/2020","SPCE","Virgin Galactic Holdings
CUSIP: 92766K106","Buy","9.964301","$23.25","($231.67)"
"12/29/2020","12/29/2020","12/31/2020","SPCE","Virgin Galactic Holdings
CUSIP: 92766K106","Buy","0.461438","$23.23","($10.72)"
"12/29/2020","12/29/2020","12/31/2020","SPCE","Virgin Galactic Holdings
CUSIP: 92766K106","Buy","0.328376","$23.17","($7.61)"
"12/29/2020","12/29/2020","12/31/2020","USO","United States Oil Fund
CUSIP: 91232N207","Buy","3","$32.88","($98.63)"
"12/29/2020","12/29/2020","12/31/2020","USO","United States Oil Fund
CUSIP: 91232N207","Buy","0.041825","$32.88","($1.37)"
"12/29/2020","12/29/2020","12/31/2020","BA","Boeing
CUSIP: 097023105","Buy","0.921376","$217.07","($200.00)"
"12/29/2020","12/29/2020","12/31/2020","VSAT","ViaSat
CUSIP: 92552V100","Buy","13.989188","$34.19","($478.24)"
"12/29/2020","12/29/2020","12/31/2020","VSAT","ViaSat
CUSIP: 92552V100","Buy","0.637002","$34.16","($21.76)"
"12/29/2020","12/29/2020","12/31/2020","PLTR","Palantir Technologies
CUSIP: 69608A108","Buy","8.051529","$24.83","($199.92)"
"12/29/2020","12/29/2020","12/31/2020","PLTR","Palantir Technologies
CUSIP: 69608A108","Buy","0.003221","$24.83","($0.08)"
"12/29/2020","12/29/2020","12/31/2020","INTC","Intel
CUSIP: 458140100","Sell","26.515627","$47.09","$1,248.59"
